,Unnamed: 0,real,img,nr_result_x,nr_result_y,tag,color,x,y
6899,6899,1.121212121212121,3.0,3.1653,3.3425,2,"(209, 229, 240)",68,99
6900,6900,1.1818181818181817,-3.0,3.1653,-3.3425,0,"(214, 96, 77)",69,0
6901,6901,1.1818181818181817,-2.9393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",69,1
6902,6902,1.1818181818181817,-2.878787878787879,3.1653,-3.3425,0,"(214, 96, 77)",69,2
6903,6903,1.1818181818181817,-2.8181818181818183,3.1653,-3.3425,0,"(214, 96, 77)",69,3
6904,6904,1.1818181818181817,-2.757575757575758,3.1653,-3.3425,0,"(214, 96, 77)",69,4
6905,6905,1.1818181818181817,-2.696969696969697,3.1653,-3.3425,0,"(214, 96, 77)",69,5
6906,6906,1.1818181818181817,-2.636363636363636,3.1653,-3.3425,0,"(214, 96, 77)",69,6
6907,6907,1.1818181818181817,-2.575757575757576,3.1653,-3.3425,0,"(214, 96, 77)",69,7
6908,6908,1.1818181818181817,-2.515151515151515,3.1653,-3.3425,0,"(214, 96, 77)",69,8
6909,6909,1.1818181818181817,-2.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",69,9
6910,6910,1.1818181818181817,-2.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",69,10
6911,6911,1.1818181818181817,-2.333333333333333,3.1653,-3.3425,0,"(214, 96, 77)",69,11
6912,6912,1.1818181818181817,-2.2727272727272725,3.1653,-3.3425,0,"(214, 96, 77)",69,12
6913,6913,1.1818181818181817,-2.212121212121212,3.1653,-3.3425,0,"(214, 96, 77)",69,13
6914,6914,1.1818181818181817,-2.1515151515151514,3.1653,-3.3425,0,"(214, 96, 77)",69,14
6915,6915,1.1818181818181817,-2.090909090909091,3.1653,-3.3425,0,"(214, 96, 77)",69,15
6916,6916,1.1818181818181817,-2.0303030303030303,3.1653,-3.3425,0,"(214, 96, 77)",69,16
6917,6917,1.1818181818181817,-1.9696969696969695,3.1653,-3.3425,0,"(214, 96, 77)",69,17
6918,6918,1.1818181818181817,-1.9090909090909087,3.1653,-3.3425,0,"(214, 96, 77)",69,18
6919,6919,1.1818181818181817,-1.8484848484848484,3.1653,-3.3425,0,"(214, 96, 77)",69,19
6920,6920,1.1818181818181817,-1.7878787878787878,3.1653,-3.3425,0,"(214, 96, 77)",69,20
6921,6921,1.1818181818181817,-1.7272727272727273,3.1653,-3.3425,0,"(214, 96, 77)",69,21
6922,6922,1.1818181818181817,-1.6666666666666663,3.1653,-3.3425,0,"(214, 96, 77)",69,22
6923,6923,1.1818181818181817,-1.606060606060606,3.1653,-3.3425,0,"(214, 96, 77)",69,23
6924,6924,1.1818181818181817,-1.5454545454545454,3.1653,-3.3425,0,"(214, 96, 77)",69,24
6925,6925,1.1818181818181817,-1.4848484848484849,3.1653,-3.3425,0,"(214, 96, 77)",69,25
6926,6926,1.1818181818181817,-1.4242424242424243,3.1653,-3.3425,0,"(214, 96, 77)",69,26
6927,6927,1.1818181818181817,-1.3636363636363635,3.1653,-3.3425,0,"(214, 96, 77)",69,27
6928,6928,1.1818181818181817,-1.303030303030303,3.1653,-3.3425,0,"(214, 96, 77)",69,28
6929,6929,1.1818181818181817,-1.2424242424242424,3.1653,-3.3425,0,"(214, 96, 77)",69,29
6930,6930,1.1818181818181817,-1.1818181818181817,3.1653,-3.3425,0,"(214, 96, 77)",69,30
6931,6931,1.1818181818181817,-1.121212121212121,3.1653,-3.3425,0,"(214, 96, 77)",69,31
6932,6932,1.1818181818181817,-1.0606060606060606,3.1653,-3.3425,0,"(214, 96, 77)",69,32
6933,6933,1.1818181818181817,-1.0,3.1653,-3.3425,0,"(214, 96, 77)",69,33
6934,6934,1.1818181818181817,-0.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",69,34
6935,6935,1.1818181818181817,-0.8787878787878789,3.1653,3.3425,2,"(209, 229, 240)",69,35
6936,6936,1.1818181818181817,-0.8181818181818183,3.1653,3.3425,2,"(209, 229, 240)",69,36
6937,6937,1.1818181818181817,-0.7575757575757573,-3.2367,-3.3422,3,"(67, 147, 195)",69,37
6938,6938,1.1818181818181817,-0.6969696969696968,-3.2367,-3.3422,3,"(67, 147, 195)",69,38
6939,6939,1.1818181818181817,-0.6363636363636362,-3.2367,-3.3422,3,"(67, 147, 195)",69,39
6940,6940,1.1818181818181817,-0.5757575757575757,-3.2367,-3.3422,3,"(67, 147, 195)",69,40
6941,6941,1.1818181818181817,-0.5151515151515151,-3.2367,-3.3422,3,"(67, 147, 195)",69,41
6942,6942,1.1818181818181817,-0.4545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",69,42
6943,6943,1.1818181818181817,-0.393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",69,43
6944,6944,1.1818181818181817,-0.333333333333333,-3.2367,-3.3422,3,"(67, 147, 195)",69,44
6945,6945,1.1818181818181817,-0.2727272727272725,-3.2367,-3.3422,3,"(67, 147, 195)",69,45
6946,6946,1.1818181818181817,-0.2121212121212119,-3.2367,-3.3422,3,"(67, 147, 195)",69,46
6947,6947,1.1818181818181817,-0.1515151515151513,-3.2367,-3.3422,3,"(67, 147, 195)",69,47
6948,6948,1.1818181818181817,-0.0909090909090908,-3.2367,-3.3422,3,"(67, 147, 195)",69,48
6949,6949,1.1818181818181817,-0.0303030303030302,3.1653,-3.3425,0,"(214, 96, 77)",69,49
6950,6950,1.1818181818181817,0.0303030303030302,3.1653,3.3425,2,"(209, 229, 240)",69,50
6951,6951,1.1818181818181817,0.0909090909090908,-3.2367,3.3422,1,"(253, 219, 199)",69,51
6952,6952,1.1818181818181817,0.1515151515151513,-3.2367,3.3422,1,"(253, 219, 199)",69,52
6953,6953,1.1818181818181817,0.2121212121212123,-3.2367,3.3422,1,"(253, 219, 199)",69,53
6954,6954,1.1818181818181817,0.2727272727272729,-3.2367,3.3422,1,"(253, 219, 199)",69,54
6955,6955,1.1818181818181817,0.3333333333333335,-3.2367,3.3422,1,"(253, 219, 199)",69,55
6956,6956,1.1818181818181817,0.393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",69,56
6957,6957,1.1818181818181817,0.4545454545454546,-3.2367,3.3422,1,"(253, 219, 199)",69,57
6958,6958,1.1818181818181817,0.5151515151515151,-3.2367,3.3422,1,"(253, 219, 199)",69,58
6959,6959,1.1818181818181817,0.5757575757575757,-3.2367,3.3422,1,"(253, 219, 199)",69,59
6960,6960,1.1818181818181817,0.6363636363636367,-3.2367,3.3422,1,"(253, 219, 199)",69,60
6961,6961,1.1818181818181817,0.6969696969696972,-3.2367,3.3422,1,"(253, 219, 199)",69,61
6962,6962,1.1818181818181817,0.7575757575757578,-3.2367,3.3422,1,"(253, 219, 199)",69,62
6963,6963,1.1818181818181817,0.8181818181818183,3.1653,-3.3425,0,"(214, 96, 77)",69,63
6964,6964,1.1818181818181817,0.8787878787878789,3.1653,-3.3425,0,"(214, 96, 77)",69,64
6965,6965,1.1818181818181817,0.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",69,65
6966,6966,1.1818181818181817,1.0,3.1653,3.3425,2,"(209, 229, 240)",69,66
6967,6967,1.1818181818181817,1.0606060606060606,3.1653,3.3425,2,"(209, 229, 240)",69,67
6968,6968,1.1818181818181817,1.121212121212121,3.1653,3.3425,2,"(209, 229, 240)",69,68
6969,6969,1.1818181818181817,1.1818181818181817,3.1653,3.3425,2,"(209, 229, 240)",69,69
6970,6970,1.1818181818181817,1.2424242424242422,3.1653,3.3425,2,"(209, 229, 240)",69,70
6971,6971,1.1818181818181817,1.3030303030303028,3.1653,3.3425,2,"(209, 229, 240)",69,71
6972,6972,1.1818181818181817,1.363636363636363,3.1653,3.3425,2,"(209, 229, 240)",69,72
6973,6973,1.1818181818181817,1.4242424242424248,3.1653,3.3425,2,"(209, 229, 240)",69,73
6974,6974,1.1818181818181817,1.4848484848484853,3.1653,3.3425,2,"(209, 229, 240)",69,74
6975,6975,1.1818181818181817,1.545454545454546,3.1653,3.3425,2,"(209, 229, 240)",69,75
6976,6976,1.1818181818181817,1.6060606060606064,3.1653,3.3425,2,"(209, 229, 240)",69,76
6977,6977,1.1818181818181817,1.666666666666667,3.1653,3.3425,2,"(209, 229, 240)",69,77
6978,6978,1.1818181818181817,1.7272727272727275,3.1653,3.3425,2,"(209, 229, 240)",69,78
6979,6979,1.1818181818181817,1.787878787878788,3.1653,3.3425,2,"(209, 229, 240)",69,79
6980,6980,1.1818181818181817,1.8484848484848488,3.1653,3.3425,2,"(209, 229, 240)",69,80
6981,6981,1.1818181818181817,1.9090909090909087,3.1653,3.3425,2,"(209, 229, 240)",69,81
6982,6982,1.1818181818181817,1.9696969696969695,3.1653,3.3425,2,"(209, 229, 240)",69,82
6983,6983,1.1818181818181817,2.0303030303030303,3.1653,3.3425,2,"(209, 229, 240)",69,83
6984,6984,1.1818181818181817,2.090909090909091,3.1653,3.3425,2,"(209, 229, 240)",69,84
6985,6985,1.1818181818181817,2.1515151515151514,3.1653,3.3425,2,"(209, 229, 240)",69,85
6986,6986,1.1818181818181817,2.212121212121212,3.1653,3.3425,2,"(209, 229, 240)",69,86
6987,6987,1.1818181818181817,2.2727272727272725,3.1653,3.3425,2,"(209, 229, 240)",69,87
6988,6988,1.1818181818181817,2.333333333333334,3.1653,3.3425,2,"(209, 229, 240)",69,88
6989,6989,1.1818181818181817,2.3939393939393945,3.1653,3.3425,2,"(209, 229, 240)",69,89
6990,6990,1.1818181818181817,2.454545454545455,3.1653,3.3425,2,"(209, 229, 240)",69,90
6991,6991,1.1818181818181817,2.515151515151516,3.1653,3.3425,2,"(209, 229, 240)",69,91
6992,6992,1.1818181818181817,2.575757575757576,3.1653,3.3425,2,"(209, 229, 240)",69,92
6993,6993,1.1818181818181817,2.6363636363636367,3.1653,3.3425,2,"(209, 229, 240)",69,93
6994,6994,1.1818181818181817,2.696969696969697,3.1653,3.3425,2,"(209, 229, 240)",69,94
6995,6995,1.1818181818181817,2.757575757575758,3.1653,3.3425,2,"(209, 229, 240)",69,95
6996,6996,1.1818181818181817,2.8181818181818183,3.1653,3.3425,2,"(209, 229, 240)",69,96
6997,6997,1.1818181818181817,2.878787878787879,3.1653,3.3425,2,"(209, 229, 240)",69,97
6998,6998,1.1818181818181817,2.9393939393939394,3.1653,3.3425,2,"(209, 229, 240)",69,98
6999,6999,1.1818181818181817,3.0,3.1653,3.3425,2,"(209, 229, 240)",69,99
7000,7000,1.2424242424242422,-3.0,3.1653,-3.3425,0,"(214, 96, 77)",70,0
7001,7001,1.2424242424242422,-2.9393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",70,1
7002,7002,1.2424242424242422,-2.878787878787879,3.1653,-3.3425,0,"(214, 96, 77)",70,2
7003,7003,1.2424242424242422,-2.8181818181818183,3.1653,-3.3425,0,"(214, 96, 77)",70,3
7004,7004,1.2424242424242422,-2.757575757575758,3.1653,-3.3425,0,"(214, 96, 77)",70,4
7005,7005,1.2424242424242422,-2.696969696969697,3.1653,-3.3425,0,"(214, 96, 77)",70,5
7006,7006,1.2424242424242422,-2.636363636363636,3.1653,-3.3425,0,"(214, 96, 77)",70,6
7007,7007,1.2424242424242422,-2.575757575757576,3.1653,-3.3425,0,"(214, 96, 77)",70,7
7008,7008,1.2424242424242422,-2.515151515151515,3.1653,-3.3425,0,"(214, 96, 77)",70,8
7009,7009,1.2424242424242422,-2.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",70,9
7010,7010,1.2424242424242422,-2.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",70,10
7011,7011,1.2424242424242422,-2.333333333333333,3.1653,-3.3425,0,"(214, 96, 77)",70,11
7012,7012,1.2424242424242422,-2.2727272727272725,3.1653,-3.3425,0,"(214, 96, 77)",70,12
7013,7013,1.2424242424242422,-2.212121212121212,3.1653,-3.3425,0,"(214, 96, 77)",70,13
7014,7014,1.2424242424242422,-2.1515151515151514,3.1653,-3.3425,0,"(214, 96, 77)",70,14
7015,7015,1.2424242424242422,-2.090909090909091,3.1653,-3.3425,0,"(214, 96, 77)",70,15
7016,7016,1.2424242424242422,-2.0303030303030303,3.1653,-3.3425,0,"(214, 96, 77)",70,16
7017,7017,1.2424242424242422,-1.9696969696969695,3.1653,-3.3425,0,"(214, 96, 77)",70,17
7018,7018,1.2424242424242422,-1.9090909090909087,3.1653,-3.3425,0,"(214, 96, 77)",70,18
7019,7019,1.2424242424242422,-1.8484848484848484,3.1653,-3.3425,0,"(214, 96, 77)",70,19
7020,7020,1.2424242424242422,-1.7878787878787878,3.1653,-3.3425,0,"(214, 96, 77)",70,20
7021,7021,1.2424242424242422,-1.7272727272727273,3.1653,-3.3425,0,"(214, 96, 77)",70,21
7022,7022,1.2424242424242422,-1.6666666666666663,3.1653,-3.3425,0,"(214, 96, 77)",70,22
7023,7023,1.2424242424242422,-1.606060606060606,3.1653,-3.3425,0,"(214, 96, 77)",70,23
7024,7024,1.2424242424242422,-1.5454545454545454,3.1653,-3.3425,0,"(214, 96, 77)",70,24
7025,7025,1.2424242424242422,-1.4848484848484849,3.1653,-3.3425,0,"(214, 96, 77)",70,25
7026,7026,1.2424242424242422,-1.4242424242424243,3.1653,-3.3425,0,"(214, 96, 77)",70,26
7027,7027,1.2424242424242422,-1.3636363636363635,3.1653,-3.3425,0,"(214, 96, 77)",70,27
7028,7028,1.2424242424242422,-1.303030303030303,3.1653,-3.3425,0,"(214, 96, 77)",70,28
7029,7029,1.2424242424242422,-1.2424242424242424,3.1653,-3.3425,0,"(214, 96, 77)",70,29
7030,7030,1.2424242424242422,-1.1818181818181817,3.1653,-3.3425,0,"(214, 96, 77)",70,30
7031,7031,1.2424242424242422,-1.121212121212121,3.1653,-3.3425,0,"(214, 96, 77)",70,31
7032,7032,1.2424242424242422,-1.0606060606060606,3.1653,-3.3425,0,"(214, 96, 77)",70,32
7033,7033,1.2424242424242422,-1.0,3.1653,-3.3425,0,"(214, 96, 77)",70,33
7034,7034,1.2424242424242422,-0.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",70,34
7035,7035,1.2424242424242422,-0.8787878787878789,-3.2367,-3.3422,3,"(67, 147, 195)",70,35
7036,7036,1.2424242424242422,-0.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",70,36
7037,7037,1.2424242424242422,-0.7575757575757573,-3.2367,-3.3422,3,"(67, 147, 195)",70,37
7038,7038,1.2424242424242422,-0.6969696969696968,-3.2367,-3.3422,3,"(67, 147, 195)",70,38
7039,7039,1.2424242424242422,-0.6363636363636362,-3.2367,-3.3422,3,"(67, 147, 195)",70,39
7040,7040,1.2424242424242422,-0.5757575757575757,-3.2367,-3.3422,3,"(67, 147, 195)",70,40
7041,7041,1.2424242424242422,-0.5151515151515151,-3.2367,-3.3422,3,"(67, 147, 195)",70,41
7042,7042,1.2424242424242422,-0.4545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",70,42
7043,7043,1.2424242424242422,-0.393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",70,43
7044,7044,1.2424242424242422,-0.333333333333333,-3.2367,-3.3422,3,"(67, 147, 195)",70,44
7045,7045,1.2424242424242422,-0.2727272727272725,-3.2367,-3.3422,3,"(67, 147, 195)",70,45
7046,7046,1.2424242424242422,-0.2121212121212119,-3.2367,-3.3422,3,"(67, 147, 195)",70,46
7047,7047,1.2424242424242422,-0.1515151515151513,-3.2367,-3.3422,3,"(67, 147, 195)",70,47
7048,7048,1.2424242424242422,-0.0909090909090908,-3.2367,-3.3422,3,"(67, 147, 195)",70,48
7049,7049,1.2424242424242422,-0.0303030303030302,-3.2367,-3.3422,3,"(67, 147, 195)",70,49
7050,7050,1.2424242424242422,0.0303030303030302,-3.2367,3.3422,1,"(253, 219, 199)",70,50
7051,7051,1.2424242424242422,0.0909090909090908,-3.2367,3.3422,1,"(253, 219, 199)",70,51
7052,7052,1.2424242424242422,0.1515151515151513,-3.2367,3.3422,1,"(253, 219, 199)",70,52
7053,7053,1.2424242424242422,0.2121212121212123,-3.2367,3.3422,1,"(253, 219, 199)",70,53
7054,7054,1.2424242424242422,0.2727272727272729,-3.2367,3.3422,1,"(253, 219, 199)",70,54
7055,7055,1.2424242424242422,0.3333333333333335,-3.2367,3.3422,1,"(253, 219, 199)",70,55
7056,7056,1.2424242424242422,0.393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",70,56
7057,7057,1.2424242424242422,0.4545454545454546,-3.2367,3.3422,1,"(253, 219, 199)",70,57
7058,7058,1.2424242424242422,0.5151515151515151,-3.2367,3.3422,1,"(253, 219, 199)",70,58
7059,7059,1.2424242424242422,0.5757575757575757,-3.2367,3.3422,1,"(253, 219, 199)",70,59
7060,7060,1.2424242424242422,0.6363636363636367,-3.2367,3.3422,1,"(253, 219, 199)",70,60
7061,7061,1.2424242424242422,0.6969696969696972,-3.2367,3.3422,1,"(253, 219, 199)",70,61
7062,7062,1.2424242424242422,0.7575757575757578,-3.2367,3.3422,1,"(253, 219, 199)",70,62
7063,7063,1.2424242424242422,0.8181818181818183,-3.2367,3.3422,1,"(253, 219, 199)",70,63
7064,7064,1.2424242424242422,0.8787878787878789,-3.2367,3.3422,1,"(253, 219, 199)",70,64
7065,7065,1.2424242424242422,0.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",70,65
7066,7066,1.2424242424242422,1.0,3.1653,3.3425,2,"(209, 229, 240)",70,66
7067,7067,1.2424242424242422,1.0606060606060606,3.1653,3.3425,2,"(209, 229, 240)",70,67
7068,7068,1.2424242424242422,1.121212121212121,3.1653,3.3425,2,"(209, 229, 240)",70,68
7069,7069,1.2424242424242422,1.1818181818181817,3.1653,3.3425,2,"(209, 229, 240)",70,69
7070,7070,1.2424242424242422,1.2424242424242422,3.1653,3.3425,2,"(209, 229, 240)",70,70
7071,7071,1.2424242424242422,1.3030303030303028,3.1653,3.3425,2,"(209, 229, 240)",70,71
7072,7072,1.2424242424242422,1.363636363636363,3.1653,3.3425,2,"(209, 229, 240)",70,72
7073,7073,1.2424242424242422,1.4242424242424248,3.1653,3.3425,2,"(209, 229, 240)",70,73
7074,7074,1.2424242424242422,1.4848484848484853,3.1653,3.3425,2,"(209, 229, 240)",70,74
7075,7075,1.2424242424242422,1.545454545454546,3.1653,3.3425,2,"(209, 229, 240)",70,75
7076,7076,1.2424242424242422,1.6060606060606064,3.1653,3.3425,2,"(209, 229, 240)",70,76
7077,7077,1.2424242424242422,1.666666666666667,3.1653,3.3425,2,"(209, 229, 240)",70,77
7078,7078,1.2424242424242422,1.7272727272727275,3.1653,3.3425,2,"(209, 229, 240)",70,78
7079,7079,1.2424242424242422,1.787878787878788,3.1653,3.3425,2,"(209, 229, 240)",70,79
7080,7080,1.2424242424242422,1.8484848484848488,3.1653,3.3425,2,"(209, 229, 240)",70,80
7081,7081,1.2424242424242422,1.9090909090909087,3.1653,3.3425,2,"(209, 229, 240)",70,81
7082,7082,1.2424242424242422,1.9696969696969695,3.1653,3.3425,2,"(209, 229, 240)",70,82
7083,7083,1.2424242424242422,2.0303030303030303,3.1653,3.3425,2,"(209, 229, 240)",70,83
7084,7084,1.2424242424242422,2.090909090909091,3.1653,3.3425,2,"(209, 229, 240)",70,84
7085,7085,1.2424242424242422,2.1515151515151514,3.1653,3.3425,2,"(209, 229, 240)",70,85
7086,7086,1.2424242424242422,2.212121212121212,3.1653,3.3425,2,"(209, 229, 240)",70,86
7087,7087,1.2424242424242422,2.2727272727272725,3.1653,3.3425,2,"(209, 229, 240)",70,87
7088,7088,1.2424242424242422,2.333333333333334,3.1653,3.3425,2,"(209, 229, 240)",70,88
7089,7089,1.2424242424242422,2.3939393939393945,3.1653,3.3425,2,"(209, 229, 240)",70,89
7090,7090,1.2424242424242422,2.454545454545455,3.1653,3.3425,2,"(209, 229, 240)",70,90
7091,7091,1.2424242424242422,2.515151515151516,3.1653,3.3425,2,"(209, 229, 240)",70,91
7092,7092,1.2424242424242422,2.575757575757576,3.1653,3.3425,2,"(209, 229, 240)",70,92
7093,7093,1.2424242424242422,2.6363636363636367,3.1653,3.3425,2,"(209, 229, 240)",70,93
7094,7094,1.2424242424242422,2.696969696969697,3.1653,3.3425,2,"(209, 229, 240)",70,94
7095,7095,1.2424242424242422,2.757575757575758,3.1653,3.3425,2,"(209, 229, 240)",70,95
7096,7096,1.2424242424242422,2.8181818181818183,3.1653,3.3425,2,"(209, 229, 240)",70,96
7097,7097,1.2424242424242422,2.878787878787879,3.1653,3.3425,2,"(209, 229, 240)",70,97
7098,7098,1.2424242424242422,2.9393939393939394,3.1653,3.3425,2,"(209, 229, 240)",70,98
7099,7099,1.2424242424242422,3.0,3.1653,3.3425,2,"(209, 229, 240)",70,99
7100,7100,1.3030303030303028,-3.0,3.1653,-3.3425,0,"(214, 96, 77)",71,0
7101,7101,1.3030303030303028,-2.9393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",71,1
7102,7102,1.3030303030303028,-2.878787878787879,3.1653,-3.3425,0,"(214, 96, 77)",71,2
7103,7103,1.3030303030303028,-2.8181818181818183,3.1653,-3.3425,0,"(214, 96, 77)",71,3
7104,7104,1.3030303030303028,-2.757575757575758,3.1653,-3.3425,0,"(214, 96, 77)",71,4
7105,7105,1.3030303030303028,-2.696969696969697,3.1653,-3.3425,0,"(214, 96, 77)",71,5
7106,7106,1.3030303030303028,-2.636363636363636,3.1653,-3.3425,0,"(214, 96, 77)",71,6
7107,7107,1.3030303030303028,-2.575757575757576,3.1653,-3.3425,0,"(214, 96, 77)",71,7
7108,7108,1.3030303030303028,-2.515151515151515,3.1653,-3.3425,0,"(214, 96, 77)",71,8
7109,7109,1.3030303030303028,-2.4545454545454546,3.1653,-3.3425,0,"(214, 96, 77)",71,9
7110,7110,1.3030303030303028,-2.393939393939394,3.1653,-3.3425,0,"(214, 96, 77)",71,10
7111,7111,1.3030303030303028,-2.333333333333333,3.1653,-3.3425,0,"(214, 96, 77)",71,11
7112,7112,1.3030303030303028,-2.2727272727272725,3.1653,-3.3425,0,"(214, 96, 77)",71,12
7113,7113,1.3030303030303028,-2.212121212121212,3.1653,-3.3425,0,"(214, 96, 77)",71,13
7114,7114,1.3030303030303028,-2.1515151515151514,3.1653,-3.3425,0,"(214, 96, 77)",71,14
7115,7115,1.3030303030303028,-2.090909090909091,3.1653,-3.3425,0,"(214, 96, 77)",71,15
7116,7116,1.3030303030303028,-2.0303030303030303,3.1653,-3.3425,0,"(214, 96, 77)",71,16
7117,7117,1.3030303030303028,-1.9696969696969695,3.1653,-3.3425,0,"(214, 96, 77)",71,17
7118,7118,1.3030303030303028,-1.9090909090909087,3.1653,-3.3425,0,"(214, 96, 77)",71,18
7119,7119,1.3030303030303028,-1.8484848484848484,3.1653,-3.3425,0,"(214, 96, 77)",71,19
7120,7120,1.3030303030303028,-1.7878787878787878,3.1653,-3.3425,0,"(214, 96, 77)",71,20
7121,7121,1.3030303030303028,-1.7272727272727273,3.1653,-3.3425,0,"(214, 96, 77)",71,21
7122,7122,1.3030303030303028,-1.6666666666666663,3.1653,-3.3425,0,"(214, 96, 77)",71,22
7123,7123,1.3030303030303028,-1.606060606060606,3.1653,-3.3425,0,"(214, 96, 77)",71,23
7124,7124,1.3030303030303028,-1.5454545454545454,3.1653,-3.3425,0,"(214, 96, 77)",71,24
7125,7125,1.3030303030303028,-1.4848484848484849,3.1653,-3.3425,0,"(214, 96, 77)",71,25
7126,7126,1.3030303030303028,-1.4242424242424243,3.1653,-3.3425,0,"(214, 96, 77)",71,26
7127,7127,1.3030303030303028,-1.3636363636363635,3.1653,-3.3425,0,"(214, 96, 77)",71,27
7128,7128,1.3030303030303028,-1.303030303030303,3.1653,-3.3425,0,"(214, 96, 77)",71,28
7129,7129,1.3030303030303028,-1.2424242424242424,3.1653,-3.3425,0,"(214, 96, 77)",71,29
7130,7130,1.3030303030303028,-1.1818181818181817,3.1653,-3.3425,0,"(214, 96, 77)",71,30
7131,7131,1.3030303030303028,-1.121212121212121,3.1653,-3.3425,0,"(214, 96, 77)",71,31
7132,7132,1.3030303030303028,-1.0606060606060606,3.1653,-3.3425,0,"(214, 96, 77)",71,32
7133,7133,1.3030303030303028,-1.0,-3.2367,3.3422,1,"(253, 219, 199)",71,33
7134,7134,1.3030303030303028,-0.9393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",71,34
7135,7135,1.3030303030303028,-0.8787878787878789,3.1653,3.3425,2,"(209, 229, 240)",71,35
7136,7136,1.3030303030303028,-0.8181818181818183,-3.2367,-3.3422,3,"(67, 147, 195)",71,36
7137,7137,1.3030303030303028,-0.7575757575757573,-3.2367,-3.3422,3,"(67, 147, 195)",71,37
7138,7138,1.3030303030303028,-0.6969696969696968,-3.2367,-3.3422,3,"(67, 147, 195)",71,38
7139,7139,1.3030303030303028,-0.6363636363636362,-3.2367,-3.3422,3,"(67, 147, 195)",71,39
7140,7140,1.3030303030303028,-0.5757575757575757,-3.2367,-3.3422,3,"(67, 147, 195)",71,40
7141,7141,1.3030303030303028,-0.5151515151515151,-3.2367,-3.3422,3,"(67, 147, 195)",71,41
7142,7142,1.3030303030303028,-0.4545454545454546,-3.2367,-3.3422,3,"(67, 147, 195)",71,42
7143,7143,1.3030303030303028,-0.393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",71,43
7144,7144,1.3030303030303028,-0.333333333333333,-3.2367,-3.3422,3,"(67, 147, 195)",71,44
7145,7145,1.3030303030303028,-0.2727272727272725,-3.2367,-3.3422,3,"(67, 147, 195)",71,45
7146,7146,1.3030303030303028,-0.2121212121212119,-3.2367,-3.3422,3,"(67, 147, 195)",71,46
7147,7147,1.3030303030303028,-0.1515151515151513,-3.2367,-3.3422,3,"(67, 147, 195)",71,47
7148,7148,1.3030303030303028,-0.0909090909090908,-3.2367,-3.3422,3,"(67, 147, 195)",71,48
7149,7149,1.3030303030303028,-0.0303030303030302,3.1653,-3.3425,0,"(214, 96, 77)",71,49
7150,7150,1.3030303030303028,0.0303030303030302,3.1653,3.3425,2,"(209, 229, 240)",71,50
7151,7151,1.3030303030303028,0.0909090909090908,-3.2367,3.3422,1,"(253, 219, 199)",71,51
7152,7152,1.3030303030303028,0.1515151515151513,-3.2367,3.3422,1,"(253, 219, 199)",71,52
7153,7153,1.3030303030303028,0.2121212121212123,-3.2367,3.3422,1,"(253, 219, 199)",71,53
7154,7154,1.3030303030303028,0.2727272727272729,-3.2367,3.3422,1,"(253, 219, 199)",71,54
7155,7155,1.3030303030303028,0.3333333333333335,-3.2367,3.3422,1,"(253, 219, 199)",71,55
7156,7156,1.3030303030303028,0.393939393939394,-3.2367,3.3422,1,"(253, 219, 199)",71,56
7157,7157,1.3030303030303028,0.4545454545454546,-3.2367,3.3422,1,"(253, 219, 199)",71,57
7158,7158,1.3030303030303028,0.5151515151515151,-3.2367,3.3422,1,"(253, 219, 199)",71,58
7159,7159,1.3030303030303028,0.5757575757575757,-3.2367,3.3422,1,"(253, 219, 199)",71,59
7160,7160,1.3030303030303028,0.6363636363636367,-3.2367,3.3422,1,"(253, 219, 199)",71,60
7161,7161,1.3030303030303028,0.6969696969696972,-3.2367,3.3422,1,"(253, 219, 199)",71,61
7162,7162,1.3030303030303028,0.7575757575757578,-3.2367,3.3422,1,"(253, 219, 199)",71,62
7163,7163,1.3030303030303028,0.8181818181818183,-3.2367,3.3422,1,"(253, 219, 199)",71,63
7164,7164,1.3030303030303028,0.8787878787878789,3.1653,-3.3425,0,"(214, 96, 77)",71,64
7165,7165,1.3030303030303028,0.9393939393939394,-3.2367,-3.3422,3,"(67, 147, 195)",71,65
7166,7166,1.3030303030303028,1.0,-3.2367,-3.3422,3,"(67, 147, 195)",71,66
